Unnamed: 0,No,Date,Time,Inlet TSS (mg/L),Inlet pH,Outlet TSS (mg/L),Outlet pH,Inlet Disch (m3/s),Dosis Alum (ppm),Dosis Lime (ppm),Dosis CL-80 (ppm)
,4225,2026-02-03,06:00:00,1670.0,7.38,168.0,7.7,3.995,83.43763037129746,41.71881518564873,0.0
,4226,2026-02-04,06:30:00,1238.0,7.69,177.0,7.87,3.785,0.0,0.0,0.0
,4227,2026-02-04,07:00:00,1250.0,7.62,180.0,7.82,3.785,44.03346543372963,22.016732716864816,0.0
,4228,2026-02-04,08:00:00,1360.0,7.59,118.0,7.29,3.479,47.906486538277285,23.953243269138643,0.0
,4229,2026-02-04,09:00:00,1248.0,7.65,129.0,7.39,3.331,50.035024517162014,25.017512258581007,0.0
,4230,2026-02-04,10:00:00,1200.0,7.61,103.0,7.1,3.137,0.0,0.0,4.427443063082208
,4231,2026-02-04,11:00:00,1084.0,7.55,78.0,6.83,3.09,0.0,0.0,4.494786048184107
,4232,2026-02-04,12:00:00,1026.0,7.58,72.0,6.77,3.042,0.0,0.0,4.565709693914822
,4233,2026-02-04,13:00:00,1012.0,7.53,93.0,6.7,2.995,0.0,0.0,4.637358560563903
,4234,2026-02-04,14:00:00,1006.0,7.5,156.0,6.78,2.949,0.0,0.0,4.709694435025056
,4235,2026-02-04,15:00:00,996.0,7.46,238.0,6.73,2.903,0.0,0.0,4.78432273127416
,4236,2026-02-04,16:00:00,866.0,7.42,255.0,6.76,2.811,0.0,0.0,4.446816079686944
,4237,2026-02-04,17:00:00,792.0,7.4,281.0,6.78,2.766,0.0,0.0,4.519161243673174
,4238,2026-02-04,18:00:00,780.0,7.43,272.0,6.82,2.766,0.0,0.0,4.519161243673174
,4239,2026-02-04,19:00:00,838.0,7.74,210.0,6.99,2.766,0.0,0.0,5.021290270747971
,4240,2026-02-04,20:00:00,890.0,7.71,206.0,6.89,2.949,0.0,0.0,4.709694435025056
,4241,2026-02-04,21:00:00,874.0,7.68,201.0,6.86,3.09,0.0,0.0,4.494786048184107
,4242,2026-02-04,22:00:00,871.0,7.7,204.0,6.84,3.233,0.0,0.0,4.29597553012338
,4243,2026-02-04,23:00:00,781.0,7.61,181.0,6.81,3.837,27.147945443488837,16.288767266093302,0.0
,4244,2026-02-04,00:00:00,992.0,7.59,179.0,6.83,4.32,24.11265432098765,143.06841563786008,0.0
,4245,2026-02-04,01:00:00,1327.0,7.81,189.0,6.91,4.431,23.50861355600692,14.105168133604153,0.0
,4246,2026-02-04,02:00:00,1563.0,7.8,194.0,7.04,4.543,22.929048352777166,13.7574290116663,0.0
,4247,2026-02-04,03:00:00,1556.0,7.77,199.0,7.06,4.375,28.571428571428573,14.285714285714286,0.0
,4248,2026-02-04,04:00:00,1470.0,7.6,180.0,7.3,4.21,29.691211401425175,14.845605700712587,0.0
,4249,2026-02-04,05:00:00,1346.0,7.53,169.0,7.41,3.995,31.289111389236545,15.644555694618273,0.0
,4250,2026-02-04,06:00:00,1352.0,7.58,166.0,7.38,3.785,33.02509907529723,16.512549537648614,0.0
,4251,2026-02-05,06:30:00,1042.0,7.6,159.0,7.48,3.63,0.0,0.0,0.0
,4252,2026-02-05,07:00:00,1060.0,7.57,163.0,7.5,3.58,46.55493482309125,23.277467411545626,0.0
,4253,2026-02-05,08:00:00,1090.0,7.53,119.0,7.53,3.479,47.906486538277285,23.953243269138643,0.0
,4254,2026-02-05,09:00:00,1016.0,7.59,132.0,7.55,3.282,50.782043469429205,25.391021734714602,0.0
,4255,2026-02-05,10:00:00,1008.0,7.63,124.0,7.36,3.185,0.0,0.0,4.796790511076225
,4256,2026-02-05,11:00:00,1026.0,7.68,113.0,7.02,2.903,0.0,0.0,5.262755004401577
,4257,2026-02-05,12:00:00,1056.0,7.68,102.0,6.85,2.544,0.0,0.0,5.459468902865129
,4258,2026-02-05,13:00:00,940.0,7.65,176.0,6.81,2.289,0.0,0.0,5.4608999563128
,4259,2026-02-05,14:00:00,860.0,7.63,227.0,6.89,2.046,0.0,0.0,6.109481915933529
,4260,2026-02-05,15:00:00,790.0,7.69,260.0,6.85,1.929,0.0,0.0,5.76003686423593
,4261,2026-02-05,16:00:00,762.0,7.63,204.0,6.91,1.929,0.0,0.0,5.040032256206439
,4262,2026-02-05,17:00:00,710.0,7.69,171.0,6.98,2.903,0.0,0.0,3.3490259118919123
,4263,2026-02-05,18:00:00,876.0,7.6,186.0,6.95,3.233,0.0,0.0,3.0071828710863664
,4264,2026-02-05,19:00:00,737.0,7.72,151.0,6.91,3.042,0.0,0.0,4.565709693914822
,4265,2026-02-05,20:00:00,741.0,7.68,146.0,6.97,2.857,0.0,0.0,4.375218760938046
,4266,2026-02-05,21:00:00,733.0,7.62,150.0,6.89,2.632,0.0,0.0,4.749240121580547
,4267,2026-02-05,22:00:00,728.0,7.59,148.0,6.88,2.949,0.0,0.0,4.238724991522551
,4268,2026-02-05,23:00:00,690.0,7.57,144.0,6.94,3.09,0.0,0.0,4.0453074433656955
,4269,2026-02-05,00:00:00,834.0,7.36,149.0,6.96,3.233,0.0,0.0,3.8663779771110423
,4270,2026-02-05,01:00:00,876.0,7.31,151.0,6.99,3.233,0.0,0.0,3.8663779771110423
,4271,2026-02-05,02:00:00,928.0,7.4,159.0,7.07,3.233,0.0,0.0,3.8663779771110423
,4272,2026-02-05,03:00:00,1304.0,7.43,166.0,7.14,3.185,0.0,0.0,4.796790511076225
,4273,2026-02-05,04:00:00,1217.0,7.48,180.0,7.31,3.09,0.0,0.0,4.944264653002517
,4274,2026-02-05,05:00:00,1238.0,7.5,185.0,7.46,3.042,0.0,0.0,5.022280663306304
,4275,2026-02-05,06:00:00,1227.0,7.54,179.0,7.33,2.995,0.0,0.0,5.101094416620293
,4276,2026-02-06,06:30:00,1036.0,7.38,184.0,7.73,2.903,0.0,0.0,0.0
,4277,2026-02-06,07:00:00,1031.0,7.4,179.0,7.71,2.903,0.0,0.0,5.262755004401577
,4278,2026-02-06,08:00:00,127.0,7.35,198.0,7.37,2.857,0.0,0.0,5.347489596702057
,4279,2026-02-06,09:00:00,1019.0,7.46,166.0,7.52,2.766,0.0,0.0,5.523419297822769
,4280,2026-02-06,10:00:00,1034.0,7.5,176.0,7.36,2.721,0.0,0.0,5.614765813222262
,4281,2026-02-06,11:00:00,1077.0,7.58,169.0,7.44,2.676,0.0,0.0,5.7091845208437135
,4282,2026-02-06,12:00:00,1053.0,7.46,160.0,7.52,2.632,0.0,0.0,5.804626815265113
,4283,2026-02-06,13:00:00,1040.0,7.49,172.0,7.59,2.588,0.0,0.0,5.366649493388288
,4284,2026-02-06,14:00:00,1032.0,7.36,164.0,7.48,2.544,0.0,0.0,5.459468902865129
,4285,2026-02-06,15:00:00,1068.0,7.47,160.0,7.51,2.501,0.0,0.0,5.55333422186681
,4286,2026-02-06,16:00:00,1025.0,7.31,171.0,7.45,2.501,0.0,0.0,5.55333422186681
,4287,2026-02-06,17:00:00,975.0,7.34,169.0,7.55,2.501,0.0,0.0,5.55333422186681
,4288,2026-02-06,18:00:00,882.0,7.36,173.0,7.49,2.458,0.0,0.0,5.650483681403128
,4289,2026-02-06,19:00:00,749.0,7.56,166.0,7.64,2.458,0.0,0.0,5.650483681403128
,4290,2026-02-06,20:00:00,741.0,7.52,176.0,7.62,2.415,0.0,0.0,5.751092707614447
,4291,2026-02-06,21:00:00,732.0,7.5,169.0,7.59,2.415,0.0,0.0,5.175983436853002
,4292,2026-02-06,22:00:00,726.0,7.54,151.0,7.64,2.373,0.0,0.0,5.267593763168985
,4293,2026-02-06,23:00:00,722.0,7.52,146.0,7.6,2.373,0.0,0.0,4.682305567261319
,4294,2026-02-06,00:00:00,716.0,7.5,130.0,7.55,2.373,0.0,0.0,4.682305567261319
,4295,2026-02-06,01:00:00,703.0,7.54,135.0,7.52,2.373,0.0,0.0,4.682305567261319
,4296,2026-02-06,02:00:00,687.0,7.48,131.0,7.56,2.373,0.0,0.0,4.097017371353655
,4297,2026-02-06,03:00:00,661.0,7.52,128.0,7.51,2.373,0.0,0.0,4.097017371353655
,4298,2026-02-06,04:00:00,652.0,7.37,122.0,7.54,2.331,0.0,0.0,3.5750035750035747
,4299,2026-02-06,05:00:00,658.0,7.52,127.0,7.52,2.331,0.0,0.0,3.5750035750035747
,4300,2026-02-06,06:00:00,643.0,7.55,129.0,7.5,2.331,0.0,0.0,3.5750035750035747
,4301,2026-02-07,06:30:00,664.0,7.38,140.0,7.56,2.331,0.0,0.0,0.0
,4302,2026-02-07,07:00:00,661.0,7.41,143.0,7.53,2.331,0.0,0.0,3.5750035750035747
,4303,2026-02-07,08:00:00,658.0,7.44,148.0,7.58,2.373,0.0,0.0,3.511729175445989
,4304,2026-02-07,09:00:00,666.0,7.39,137.0,7.62,2.373,0.0,0.0,3.511729175445989
,4305,2026-02-07,10:00:00,670.0,7.42,135.0,7.6,2.373,0.0,0.0,3.511729175445989
,4306,2026-02-07,11:00:00,642.0,7.48,130.0,7.51,2.373,0.0,0.0,3.511729175445989
,4307,2026-02-07,12:00:00,588.0,7.52,122.0,7.44,2.373,0.0,0.0,3.511729175445989
,4308,2026-02-07,13:00:00,592.0,7.47,126.0,7.4,2.373,0.0,0.0,3.511729175445989
,4309,2026-02-07,14:00:00,589.0,7.5,132.0,7.37,2.373,0.0,0.0,3.511729175445989
,4310,2026-02-07,15:00:00,592.0,7.54,128.0,7.46,2.373,0.0,0.0,3.511729175445989
,4311,2026-02-07,16:00:00,593.0,7.51,124.0,7.55,2.373,0.0,0.0,3.511729175445989
,4312,2026-02-07,17:00:00,601.0,7.53,127.0,7.62,2.373,0.0,0.0,3.511729175445989
,4313,2026-02-07,18:00:00,607.0,7.48,170.0,7.67,2.373,0.0,0.0,3.511729175445989
,4314,2026-02-07,19:00:00,592.0,7.5,129.0,7.67,2.331,0.0,0.0,3.5750035750035747
,4315,2026-02-07,20:00:00,586.0,7.53,135.0,7.64,2.331,0.0,0.0,2.979169645836312
,4316,2026-02-07,21:00:00,572.0,7.47,131.0,7.62,2.331,0.0,0.0,2.38333571666905
,4317,2026-02-07,22:00:00,587.0,7.51,147.0,7.65,2.331,0.0,0.0,2.38333571666905
,4318,2026-02-07,23:00:00,590.0,7.55,153.0,7.63,2.331,0.0,0.0,2.38333571666905
,4319,2026-02-07,00:00:00,596.0,7.57,165.0,7.61,2.289,0.0,0.0,2.4270666472501334
,4320,2026-02-07,01:00:00,589.0,7.54,164.0,7.64,2.289,0.0,0.0,2.4270666472501334
,4321,2026-02-07,02:00:00,581.0,7.51,168.0,7.59,2.289,0.0,0.0,2.4270666472501334
,4322,2026-02-07,03:00:00,590.0,7.56,171.0,7.62,2.289,0.0,0.0,2.4270666472501334
,4323,2026-02-07,04:00:00,589.0,7.58,159.0,7.65,2.289,0.0,0.0,2.4270666472501334
,4324,2026-02-07,05:00:00,595.0,7.55,147.0,7.62,2.289,0.0,0.0,2.4270666472501334
,4325,2026-02-07,06:00:00,591.0,7.54,155.0,7.6,2.289,0.0,0.0,2.4270666472501334
,4326,2026-02-08,06:30:00,586.0,7.67,139.0,7.58,2.248,0.0,0.0,0.0
,4327,2026-02-08,07:00:00,582.0,7.71,138.0,7.64,2.248,0.0,0.0,2.4713325425069192
,4328,2026-02-08,08:00:00,577.0,7.65,136.0,7.85,2.248,0.0,0.0,2.4713325425069192
,4329,2026-02-08,09:00:00,575.0,7.69,133.0,7.81,2.248,0.0,0.0,2.4713325425069192
,4330,2026-02-08,10:00:00,568.0,7.74,140.0,7.76,2.248,0.0,0.0,2.4713325425069192
,4331,2026-02-08,11:00:00,561.0,7.7,145.0,7.61,2.248,0.0,0.0,2.4713325425069192
,4332,2026-02-08,12:00:00,576.0,7.6,141.0,7.79,2.248,0.0,0.0,2.4713325425069192
,4333,2026-02-08,13:00:00,553.0,7.66,149.0,7.73,2.248,0.0,0.0,2.4713325425069192
,4334,2026-02-08,14:00:00,546.0,7.58,154.0,7.65,2.248,0.0,0.0,2.4713325425069192
,4335,2026-02-08,15:00:00,551.0,7.51,146.0,7.59,2.248,0.0,0.0,2.4713325425069192
,4336,2026-02-08,16:00:00,544.0,7.55,140.0,7.68,2.248,0.0,0.0,2.4713325425069192
,4337,2026-02-08,17:00:00,568.0,7.72,144.0,7.76,2.373,0.0,0.0,2.3411527836306596
,4338,2026-02-08,18:00:00,570.0,7.75,141.0,7.79,2.458,0.0,0.0,2.260193472561251
,4339,2026-02-08,19:00:00,645.0,7.55,152.0,7.7,2.458,0.0,0.0,2.825241840701564
,4340,2026-02-08,20:00:00,631.0,7.5,160.0,7.68,2.458,0.0,0.0,2.825241840701564
,4341,2026-02-08,21:00:00,637.0,7.52,157.0,7.62,2.458,0.0,0.0,2.825241840701564
,4342,2026-02-08,22:00:00,642.0,7.56,163.0,7.6,2.415,0.0,0.0,2.8755463538072235
,4343,2026-02-08,23:00:00,648.0,7.53,168.0,7.66,2.373,0.0,0.0,2.926440979538324
,4344,2026-02-08,00:00:00,645.0,7.58,171.0,7.72,2.331,0.0,0.0,2.979169645836312
,4345,2026-02-08,01:00:00,637.0,7.52,173.0,7.68,2.331,0.0,0.0,2.979169645836312
,4346,2026-02-08,02:00:00,640.0,7.55,169.0,7.7,2.331,0.0,0.0,2.979169645836312
,4347,2026-02-08,03:00:00,632.0,7.56,176.0,7.64,2.331,0.0,0.0,2.979169645836312
,4348,2026-02-08,04:00:00,629.0,7.58,170.0,7.67,2.331,0.0,0.0,2.979169645836312
,4349,2026-02-08,05:00:00,622.0,7.61,162.0,7.68,2.331,0.0,0.0,2.979169645836312
,4350,2026-02-08,06:00:00,637.0,7.63,166.0,7.63,2.331,0.0,0.0,2.979169645836312
,4351,2026-02-09,06:30:00,621.0,7.82,148.0,7.87,2.331,0.0,0.0,0.0
,4352,2026-02-09,07:00:00,628.0,7.84,151.0,7.84,2.331,0.0,0.0,2.979169645836312
,4353,2026-02-09,08:00:00,615.0,7.67,157.0,7.82,2.373,0.0,0.0,2.926440979538324
,4354,2026-02-09,09:00:00,591.0,7.7,165.0,7.88,2.415,0.0,0.0,2.8755463538072235
,4355,2026-02-09,10:00:00,598.0,7.74,149.0,7.83,2.458,0.0,0.0,2.825241840701564
,4356,2026-02-09,11:00:00,538.0,7.8,154.0,7.86,2.458,0.0,0.0,2.825241840701564
,4357,2026-02-09,12:00:00,540.0,7.82,151.0,7.88,2.415,0.0,0.0,2.8755463538072235
,4358,2026-02-09,13:00:00,533.0,7.81,164.0,7.89,2.415,0.0,0.0,2.3004370830457788
,4359,2026-02-09,14:00:00,538.0,7.88,140.0,7.8,2.373,0.0,0.0,2.3411527836306596
,4360,2026-02-09,15:00:00,545.0,7.92,146.0,7.79,2.373,0.0,0.0,2.3411527836306596
,4361,2026-02-09,16:00:00,536.0,7.94,152.0,7.83,2.373,0.0,0.0,2.3411527836306596
,4362,2026-02-09,17:00:00,539.0,7.86,141.0,7.85,2.331,0.0,0.0,2.38333571666905
,4363,2026-02-09,18:00:00,549.0,7.9,148.0,7.88,2.331,0.0,0.0,2.38333571666905
,4364,2026-02-09,19:00:00,572.0,7.86,134.0,7.8,2.289,0.0,0.0,2.4270666472501334
,4365,2026-02-09,20:00:00,570.0,7.88,146.0,7.83,2.289,0.0,0.0,2.4270666472501334
,4366,2026-02-09,21:00:00,567.0,7.92,154.0,7.78,2.289,0.0,0.0,2.4270666472501334
,4367,2026-02-09,22:00:00,564.0,7.89,151.0,7.72,2.289,0.0,0.0,2.4270666472501334
,4368,2026-02-09,23:00:00,561.0,7.83,147.0,7.69,2.289,0.0,0.0,2.4270666472501334
,4369,2026-02-09,00:00:00,534.0,7.89,157.0,7.84,2.289,0.0,0.0,2.4270666472501334
,4370,2026-02-09,01:00:00,538.0,7.9,155.0,7.82,2.248,0.0,0.0,2.4713325425069192
,4371,2026-02-09,02:00:00,540.0,7.93,149.0,7.77,2.248,0.0,0.0,2.4713325425069192
,4372,2026-02-09,03:00:00,544.0,7.86,153.0,7.79,2.248,0.0,0.0,2.4713325425069192
,4373,2026-02-09,04:00:00,547.0,7.79,155.0,7.86,2.248,0.0,0.0,2.4713325425069192
,4374,2026-02-09,05:00:00,545.0,7.82,150.0,7.72,2.207,0.0,0.0,2.5172431153400794
,4375,2026-02-09,06:00:00,543.0,7.87,153.0,7.83,2.207,0.0,0.0,2.5172431153400794
,4376,2026-02-10,06:30:00,519.0,7.7,188.0,7.91,2.207,0.0,0.0,0.0
,4377,2026-02-10,07:00:00,508.0,7.77,184.0,7.98,2.207,0.0,0.0,2.5172431153400794
,4378,2026-02-10,08:00:00,513.0,7.83,186.0,7.93,2.207,0.0,0.0,2.5172431153400794
,4379,2026-02-10,09:00:00,517.0,7.88,180.0,7.9,2.207,0.0,0.0,2.5172431153400794
,4380,2026-02-10,10:00:00,497.0,7.74,169.0,7.97,2.207,0.0,0.0,2.5172431153400794
,4381,2026-02-10,11:00:00,488.0,7.81,177.0,7.89,2.207,0.0,0.0,2.5172431153400794
,4382,2026-02-10,12:00:00,479.0,7.79,167.0,7.96,2.207,0.0,0.0,1.8879323365050595
,4383,2026-02-10,13:00:00,475.0,7.8,170.0,7.94,2.207,0.0,0.0,1.8879323365050595
,4384,2026-02-10,14:00:00,438.0,7.94,174.0,7.97,2.207,0.0,0.0,1.8879323365050595
,4385,2026-02-10,15:00:00,415.0,8.05,177.0,7.98,2.207,0.0,0.0,1.2586215576700397
,4386,2026-02-10,16:00:00,435.0,8.07,180.0,7.99,2.207,0.0,0.0,1.2586215576700397
,4387,2026-02-10,17:00:00,432.0,8.02,188.0,8.0,2.207,0.0,0.0,1.2586215576700397
,4388,2026-02-10,18:00:00,443.0,8,174.0,8.02,2.207,0.0,0.0,1.2586215576700397
,4389,2026-02-10,19:00:00,457.0,7.6,178.0,7.82,2.207,0.0,0.0,1.2586215576700397
,4390,2026-02-10,20:00:00,453.0,7.66,175.0,7.86,2.207,0.0,0.0,1.2586215576700397
,4391,2026-02-10,21:00:00,448.0,7.72,171.0,7.91,2.207,0.0,0.0,1.2586215576700397
,4392,2026-02-10,22:00:00,446.0,7.79,169.0,7.95,2.166,0.0,0.0,1.282445880783831
,4393,2026-02-10,23:00:00,461.0,7.63,160.0,7.9,2.166,0.0,0.0,1.282445880783831
,4394,2026-02-10,00:00:00,490.0,7.67,154.0,7.98,2.166,0.0,0.0,1.282445880783831
,4395,2026-02-10,01:00:00,484.0,7.71,151.0,8.04,2.166,0.0,0.0,1.282445880783831
,4396,2026-02-10,02:00:00,476.0,7.78,147.0,8.0,2.166,0.0,0.0,1.282445880783831
,4397,2026-02-10,03:00:00,451.0,7.69,160.0,8.11,2.166,0.0,0.0,1.282445880783831
,4398,2026-02-10,04:00:00,547.0,7.79,155.0,7.86,2.166,0.0,0.0,1.282445880783831
,4399,2026-02-10,05:00:00,483.0,7.72,148.0,7.96,2.166,0.0,0.0,1.282445880783831
,4400,2026-02-10,06:00:00,466.0,7.81,144.0,7.91,2.166,0.0,0.0,1.282445880783831
,4401,2026-02-11,06:30:00,418.0,8.08,168.0,8.1,2.166,0.0,0.0,0.0
,4402,2026-02-11,07:00:00,410.0,8.1,171.0,8.09,2.166,0.0,0.0,1.282445880783831
,4403,2026-02-11,08:00:00,420.0,8.06,138.0,7.95,2.166,0.0,0.0,1.282445880783831
,4404,2026-02-11,09:00:00,433.0,7.97,140.0,7.88,2.166,0.0,0.0,1.282445880783831
,4405,2026-02-11,10:00:00,397.0,7.98,133.0,7.84,2.166,0.0,0.0,1.282445880783831
,4406,2026-02-11,11:00:00,389.0,7.93,137.0,7.89,2.166,0.0,0.0,1.282445880783831
,4407,2026-02-11,12:00:00,391.0,7.94,139.0,7.81,2.126,0.0,0.0,0.6532873419044632
,4408,2026-02-11,13:00:00,381.0,7.91,135.0,7.87,1.967,0.0,0.0,0.7060950121448342
,4409,2026-02-11,14:00:00,363.0,8.13,128.0,8.01,1.967,0.0,0.0,0.7060950121448342
,4410,2026-02-11,15:00:00,352.0,8.05,139.0,8.07,1.967,0.0,0.0,0.7060950121448342
,4411,2026-02-11,16:00:00,367.0,8.09,128.0,8.02,1.967,0.0,0.0,0.7060950121448342
,4412,2026-02-11,17:00:00,383.0,8.15,118.0,8.04,1.967,0.0,0.0,0.7060950121448342
,4413,2026-02-11,18:00:00,370.0,8.13,121.0,8.01,1.967,0.0,0.0,0.7060950121448342
,4414,2026-02-11,19:00:00,369.0,8.06,119.0,8.19,1.967,0.0,0.0,0.7060950121448342
,4415,2026-02-11,20:00:00,365.0,8.11,117.0,8.16,1.967,0.0,0.0,0.7060950121448342
,4416,2026-02-11,21:00:00,361.0,8.08,115.0,8.2,1.967,0.0,0.0,0.7060950121448342
,4417,2026-02-11,22:00:00,359.0,8.05,128.0,8.11,1.967,0.0,0.0,0.7060950121448342
,4418,2026-02-11,23:00:00,357.0,8,124.0,8.09,1.967,0.0,0.0,0.7060950121448342
,4419,2026-02-11,00:00:00,353.0,8.06,122.0,7.97,1.967,0.0,0.0,0.7060950121448342
,4420,2026-02-11,01:00:00,349.0,8.02,130.0,8.07,1.929,0.0,0.0,0.7200046080294913
,4421,2026-02-11,02:00:00,344.0,8.07,122.0,8.12,1.929,0.0,0.0,0.7200046080294913
,4422,2026-02-11,03:00:00,351.0,8.11,128.0,8.15,1.929,0.0,0.0,0.7200046080294913
,4423,2026-02-11,04:00:00,349.0,8.03,119.0,8.07,1.929,0.0,0.0,0.7200046080294913
,4424,2026-02-11,05:00:00,345.0,8.07,114.0,8.05,1.929,0.0,0.0,0.7200046080294913
,4425,2026-02-11,06:00:00,342.0,8.02,116.0,8.09,1.929,0.0,0.0,0.7200046080294913
,4426,2026-02-12,06:30:00,362.0,7.74,140.0,8.05,1.929,0.0,0.0,0.0
,4427,2026-02-12,07:00:00,360.0,7.77,143.0,8.03,1.929,0.0,0.0,0.7200046080294913
,4428,2026-02-12,08:00:00,353.0,7.72,148.0,7.97,1.929,0.0,0.0,0.7200046080294913
,4429,2026-02-12,09:00:00,369.0,7.75,136.0,8.0,1.929,0.0,0.0,0.7200046080294913
,4430,2026-02-12,10:00:00,352.0,7.73,131.0,7.98,1.929,0.0,0.0,0.7200046080294913
,4431,2026-02-12,11:00:00,337.0,7.78,139.0,8.03,1.929,0.0,0.0,0.7200046080294913
,4432,2026-02-12,12:00:00,312.0,7.7,134.0,7.91,1.929,0.0,0.0,0.7200046080294913
,4433,2026-02-12,13:00:00,328.0,7.73,131.0,8.01,1.929,0.0,0.0,0.7200046080294913
,4434,2026-02-12,14:00:00,317.0,7.78,136.0,8.03,1.929,0.0,0.0,0.43200276481769484
,4435,2026-02-12,15:00:00,320.0,7.72,130.0,7.98,1.929,0.0,0.0,0.43200276481769484
,4436,2026-02-12,16:00:00,326.0,7.81,127.0,8.05,1.89,0.0,0.0,0.4409171075837743
,4437,2026-02-12,17:00:00,310.0,7.88,120.0,8.01,1.852,0.0,0.0,0.4499640028797696
,4438,2026-02-12,18:00:00,307.0,7.9,123.0,8.04,1.852,0.0,0.0,0.4499640028797696
,4439,2026-02-12,19:00:00,309.0,8.06,136.0,8.0,1.814,0.0,0.0,0.4593899301727306
,4440,2026-02-12,20:00:00,304.0,8.1,130.0,8.03,1.814,0.0,0.0,0.4593899301727306
,4441,2026-02-12,21:00:00,302.0,8.14,125.0,8.05,1.814,0.0,0.0,0.4593899301727306
,4442,2026-02-12,22:00:00,311.0,7.97,131.0,8.02,1.777,0.0,0.0,0.4689551678859501
,4443,2026-02-12,23:00:00,309.0,7.91,129.0,8.08,1.777,0.0,0.0,0.4689551678859501
,4444,2026-02-12,00:00:00,310.0,7.89,128.0,8.04,1.777,0.0,0.0,0.4689551678859501
,4445,2026-02-12,01:00:00,307.0,7.93,122.0,8.07,1.777,0.0,0.0,0.4689551678859501
,4446,2026-02-12,02:00:00,304.0,7.96,117.0,8.05,1.777,0.0,0.0,0.4689551678859501
,4447,2026-02-12,03:00:00,308.0,7.98,111.0,8.03,1.777,0.0,0.0,0.4689551678859501
,4448,2026-02-12,04:00:00,278.0,8.02,137.0,8.08,1.777,0.0,0.0,0.0
,4449,2026-02-12,05:00:00,234.0,8.03,148.0,8.11,1.74,0.0,0.0,0.0
,4450,2026-02-12,06:00:00,248.0,8.04,154.0,8.09,1.74,0.0,0.0,0.0
,4451,2026-02-13,06:30:00,335.0,7.89,141.0,8.03,1.777,0.0,0.0,0.0
,4452,2026-02-13,07:00:00,328.0,7.91,137.0,8.0,1.777,0.0,0.0,0.4689551678859501
,4453,2026-02-13,08:00:00,316.0,7.94,146.0,7.87,1.777,0.0,0.0,0.4689551678859501
,4454,2026-02-13,09:00:00,322.0,7.9,139.0,8.01,1.777,0.0,0.0,0.4689551678859501
,4455,2026-02-13,10:00:00,312.0,7.96,133.0,7.93,1.74,0.0,0.0,0.47892720306513414
,4456,2026-02-13,11:00:00,309.0,7.92,138.0,7.96,1.74,0.0,0.0,0.47892720306513414
,4457,2026-02-13,12:00:00,305.0,7.9,136.0,7.88,1.74,0.0,0.0,0.47892720306513414
,4458,2026-02-13,13:00:00,310.0,7.96,131.0,7.98,1.74,0.0,0.0,0.47892720306513414
,4459,2026-02-13,14:00:00,307.0,7.93,139.0,7.96,1.74,0.0,0.0,0.47892720306513414
,4460,2026-02-13,15:00:00,311.0,7.91,133.0,7.9,1.74,0.0,0.0,0.47892720306513414
,4461,2026-02-13,16:00:00,,,,,,,,
,4462,2026-02-13,17:00:00,,,,,,,,
,4463,2026-02-13,18:00:00,,,,,,,,
,4464,2026-02-13,19:00:00,,,,,,,,
,4465,2026-02-13,20:00:00,,,,,,,,
,4466,2026-02-13,21:00:00,,,,,,,,
,4467,2026-02-13,22:00:00,,,,,,,,
,4468,2026-02-13,23:00:00,727.0,8.04,175.0,8.11,2.995,0.0,0.0,3.246150992394732
,4469,2026-02-13,00:00:00,740.0,8.02,187.0,8.23,2.544,0.0,0.0,3.8216282320055903
,4470,2026-02-13,01:00:00,771.0,7.96,177.0,8.41,2.766,0.0,0.0,3.51490318952358
,4471,2026-02-13,02:00:00,,,,,,,,
,4472,2026-02-13,03:00:00,,,,,,,,
,4473,2026-02-13,04:00:00,,,,,,,,
,4474,2026-02-13,05:00:00,,,,,,,,
,4475,2026-02-13,06:00:00,,,,,,,,
,4476,2026-02-14,06:30:00,,,,,,,,
,4477,2026-02-14,07:00:00,,,,,,,,
,4478,2026-02-14,08:00:00,,,,,,,,
,4479,2026-02-14,09:00:00,1020.0,7.78,213.0,7.68,3.185,0.0,0.0,4.360718646432932
,4480,2026-02-14,10:00:00,980.0,7.7,208.0,7.69,2.995,0.0,0.0,4.173622704507513
,4481,2026-02-14,11:00:00,804.0,7.63,194.0,7.73,2.857,0.0,0.0,4.375218760938046
,4482,2026-02-14,12:00:00,680.0,7.59,185.0,7.78,2.676,0.0,0.0,4.152134196977246
,4483,2026-02-14,13:00:00,668.0,7.57,236.0,7.73,2.588,0.0,0.0,4.2933195947106295
,4484,2026-02-14,14:00:00,635.0,7.6,254.0,7.64,2.501,0.0,0.0,4.442667377493447
,4485,2026-02-14,15:00:00,613.0,7.55,287.0,7.69,2.415,0.0,0.0,4.6008741660915575
,4486,2026-02-14,16:00:00,625.0,7.62,273.0,7.62,2.373,0.0,0.0,4.682305567261319
,4487,2026-02-14,17:00:00,617.0,7.67,266.0,7.5,2.331,0.0,0.0,4.7666714333381
,4488,2026-02-14,18:00:00,620.0,7.65,278.0,7.53,2.289,0.0,0.0,4.854133294500267
,4489,2026-02-14,19:00:00,517.0,7.58,261.0,7.2,2.289,0.0,0.0,5.4608999563128
,4490,2026-02-14,20:00:00,520.0,7.62,242.0,7.34,2.289,0.0,0.0,5.4608999563128
,4491,2026-02-14,21:00:00,518.0,7.6,238.0,7.3,2.289,0.0,0.0,5.4608999563128
